country,region,happiness_rank,happiness_score,standard_error,economy_(gdp_per_capita),family,health_(life_expectancy),freedom,trust_(government_corruption),generosity,dystopia_residual,year,lower_confidence_interval,upper_confidence_interval,happiness.rank,happiness.score,whisker.high,whisker.low,economy..gdp.per.capita.,health..life.expectancy.,trust..government.corruption.,dystopia.residual,happiness_to_gdp_ratio
Iran,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.711551249027252,0.5940544761904762,0.249322608113289,0.14053200000000002,0.387242913246155,2.2120316190476186,2017,5.282394904458599,5.481974522292994,108.0,4.69199991226196,4.79822470769286,4.58577511683106,1.15687310695648,0.639333188533783,0.048761073499918,1.49873495101929,5.977689587054538
Albania,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.803685247898102,0.5940544761904762,0.381498634815216,0.14053200000000002,0.201312944293022,2.2120316190476186,2017,5.282394904458599,5.481974522292994,109.0,4.64400005340576,4.75246400639415,4.53553610041738,0.996192753314972,0.731159746646881,0.0398642159998417,1.49044156074524,5.977689587054538
Bangladesh,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.735131740570068,0.5940544761904762,0.478356659412384,0.14053200000000002,0.172255352139473,2.2120316190476186,2017,5.282394904458599,5.481974522292994,110.0,4.60799980163574,4.68982165828347,4.52617794498801,0.586682975292206,0.533241033554077,0.123717859387398,1.97873616218567,5.977689587054538
Namibia,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.0984708070755,0.5940544761904762,0.520303547382355,0.14053200000000002,0.0771337449550629,2.2120316190476186,2017,5.282394904458599,5.481974522292994,111.0,4.57399988174438,4.77035474091768,4.37764502257109,0.964434325695038,0.33861181139946,0.0931469723582268,1.4818902015686,5.977689587054538
Kenya,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.06795072555542,0.5940544761904762,0.452763766050339,0.14053200000000002,0.444860309362411,2.2120316190476186,2017,5.282394904458599,5.481974522292994,112.0,4.55299997329712,4.65569159060717,4.45030835598707,0.560479462146759,0.309988349676132,0.0646413192152977,1.6519021987915,5.977689587054538
Mozambique,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.870701014995575,0.5940544761904762,0.480791091918945,0.14053200000000002,0.322228103876114,2.2120316190476186,2017,5.282394904458599,5.481974522292994,113.0,4.55000019073486,4.77410232633352,4.3258980551362,0.234305649995804,0.106654435396194,0.179436385631561,2.35565090179443,5.977689587054538
Myanmar,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.12323594093323,0.5940544761904762,0.514492034912109,0.14053200000000002,0.838075160980225,2.2120316190476186,2017,5.282394904458599,5.481974522292994,114.0,4.54500007629395,4.61473994642496,4.47526020616293,0.367110550403595,0.397522568702698,0.188816204667091,1.11529040336609,5.977689587054538
Senegal,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.17969191074371,0.5940544761904762,0.377922266721725,0.14053200000000002,0.183468893170357,2.2120316190476186,2017,5.282394904458599,5.481974522292994,115.0,4.53499984741211,4.6016037812829,4.46839591354132,0.479309022426605,0.409362852573395,0.115460447967052,1.78964614868164,5.977689587054538
Zambia,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.00318729877472,0.5940544761904762,0.461603492498398,0.14053200000000002,0.249580144882202,2.2120316190476186,2017,5.282394904458599,5.481974522292994,116.0,4.51399993896484,4.64410550147295,4.38389437645674,0.636406779289246,0.257835894823074,0.0782135501503944,1.82670545578003,5.977689587054538
Iraq,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.978613197803497,0.5940544761904762,0.288555532693863,0.14053200000000002,0.19963726401329,2.2120316190476186,2017,5.282394904458599,5.481974522292994,117.0,4.49700021743774,4.62259140968323,4.37140902519226,1.10271048545837,0.501180469989777,0.107215754687786,1.31890726089478,5.977689587054538
Gabon,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.1556202173233,0.5940544761904762,0.312328577041626,0.14053200000000002,0.0437853783369064,2.2120316190476186,2017,5.282394904458599,5.481974522292994,118.0,4.46500015258789,4.5573617656529,4.37263853952289,1.1982102394104,0.356578588485718,0.0760467872023582,1.32291626930237,5.977689587054538
Ethiopia,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.86466920375824,0.5940544761904762,0.408842742443085,0.14053200000000002,0.312650740146637,2.2120316190476186,2017,5.282394904458599,5.481974522292994,119.0,4.46000003814697,4.54272867664695,4.377271399647,0.339233845472336,0.353409707546234,0.165455713868141,2.01574373245239,5.977689587054538
Sri Lanka,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.25997638702393,0.5940544761904762,0.561213254928589,0.14053200000000002,0.490863561630249,2.2120316190476186,2017,5.282394904458599,5.481974522292994,120.0,4.44000005722046,4.55344719231129,4.32655292212963,1.00985014438629,0.625130832195282,0.0736539661884308,0.419389247894287,5.977689587054538
Armenia,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.00748372077942,0.5940544761904762,0.198303267359734,0.14053200000000002,0.0834880918264389,2.2120316190476186,2017,5.282394904458599,5.481974522292994,121.0,4.37599992752075,4.46673461228609,4.28526524275541,0.900596737861633,0.637524425983429,0.0266744215041399,1.5214991569519,5.977689587054538
India,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.754372596740723,0.5940544761904762,0.469987004995346,0.14053200000000002,0.231538489460945,2.2120316190476186,2017,5.282394904458599,5.481974522292994,122.0,4.31500005722046,4.37152201749384,4.25847809694707,0.792221248149872,0.455427616834641,0.0922268852591515,1.5191171169281,5.977689587054538
Mauritania,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.2720308303833,0.5940544761904762,0.0960980430245399,0.14053200000000002,0.201870024204254,2.2120316190476186,2017,5.282394904458599,5.481974522292994,123.0,4.29199981689453,4.37716361626983,4.20683601751924,0.648457288742065,0.285349279642105,0.136957004666328,1.65163731575012,5.977689587054538
Congo (Brazzaville),Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.832044363021851,0.5940544761904762,0.435025870800018,0.14053200000000002,0.120852127671242,2.2120316190476186,2017,5.282394904458599,5.481974522292994,124.0,4.29099988937378,4.41005350500345,4.17194627374411,0.808964252471924,0.28995743393898,0.0796181336045265,1.72413563728333,5.977689587054538
Georgia,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.57061493396759,0.5940544761904762,0.309410035610199,0.14053200000000002,0.0540088154375553,2.2120316190476186,2017,5.282394904458599,5.481974522292994,125.0,4.28599977493286,4.37493396580219,4.19706558406353,0.950612664222717,0.649546980857849,0.251666635274887,1.50013780593872,5.977689587054538
Congo (Kinshasa),Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.22902345657349,0.5940544761904762,0.235961347818375,0.14053200000000002,0.246455833315849,2.2120316190476186,2017,5.282394904458599,5.481974522292994,126.0,4.28000020980835,4.35781083270907,4.20218958690763,0.0921023488044739,0.191407024860382,0.0602413564920425,2.22495865821838,5.977689587054538
Mali,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.28147339820862,0.5940544761904762,0.306613743305206,0.14053200000000002,0.183354198932648,2.2120316190476186,2017,5.282394904458599,5.481974522292994,127.0,4.19000005722046,4.26967071101069,4.11032940343022,0.476180493831635,0.169365674257278,0.104970246553421,1.66819095611572,5.977689587054538
Ivory Coast,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.904780030250549,0.5940544761904762,0.447706192731857,0.14053200000000002,0.201237469911575,2.2120316190476186,2017,5.282394904458599,5.481974522292994,128.0,4.17999982833862,4.27518256321549,4.08481709346175,0.603048920631409,0.0486421696841717,0.130061775445938,1.84496426582336,5.977689587054538
Cambodia,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.00623834133148,0.5940544761904762,0.633375823497772,0.14053200000000002,0.385922968387604,2.2120316190476186,2017,5.282394904458599,5.481974522292994,129.0,4.16800022125244,4.27851781353354,4.05748262897134,0.601765096187592,0.429783403873444,0.0681059509515762,1.04294109344482,5.977689587054538
Sudan,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.21400856971741,0.5940544761904762,0.0149958552792668,0.14053200000000002,0.182317450642586,2.2120316190476186,2017,5.282394904458599,5.481974522292994,130.0,4.13899993896484,4.34574716508389,3.9322527128458,0.65951669216156,0.290920823812485,0.089847519993782,1.68706583976746,5.977689587054538
Ghana,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.873664736747742,0.5940544761904762,0.423026293516159,0.14053200000000002,0.256923943758011,2.2120316190476186,2017,5.282394904458599,5.481974522292994,131.0,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.295637726783752,0.0253363698720932,1.57786750793457,5.977689587054538
Ukraine,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.39453756809235,0.5940544761904762,0.122974775731564,0.14053200000000002,0.270061463117599,2.2120316190476186,2017,5.282394904458599,5.481974522292994,132.0,4.09600019454956,4.18541010454297,4.00659028455615,0.89465194940567,0.575903952121735,0.0230294708162546,0.814382314682007,5.977689587054538
Uganda,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.12982773780823,0.5940544761904762,0.443185955286026,0.14053200000000002,0.325766056776047,2.2120316190476186,2017,5.282394904458599,5.481974522292994,133.0,4.08099985122681,4.19579996705055,3.96619973540306,0.381430715322495,0.217632606625557,0.057069718837738,1.526362657547,5.977689587054538
Burkina Faso,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.04328000545502,0.5940544761904762,0.324367851018906,0.14053200000000002,0.250864684581757,2.2120316190476186,2017,5.282394904458599,5.481974522292994,134.0,4.03200006484985,4.12405906438828,3.93994106531143,0.3502277135849,0.215844258666039,0.120328105986118,1.72721290588379,5.977689587054538
Niger,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.993025004863739,0.5940544761904762,0.36365869641304,0.14053200000000002,0.228673845529556,2.2120316190476186,2017,5.282394904458599,5.481974522292994,135.0,4.02799987792969,4.11194681972265,3.94405293613672,0.161925330758095,0.26850500702858,0.138572946190834,1.87398338317871,5.977689587054538
Malawi,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.512568831443787,0.5940544761904762,0.466914653778076,0.14053200000000002,0.287170469760895,2.2120316190476186,2017,5.282394904458599,5.481974522292994,136.0,3.97000002861023,4.07747881740332,3.86252123981714,0.233442038297653,0.315089583396912,0.0727116540074348,2.08178615570068,5.977689587054538
Chad,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.953855872154236,0.5940544761904762,0.16234202682972,0.14053200000000002,0.216113850474358,2.2120316190476186,2017,5.282394904458599,5.481974522292994,137.0,3.93600010871887,4.0347115239501,3.83728869348764,0.438012987375259,0.0411347150802612,0.0535818822681904,2.07123804092407,5.977689587054538
Zimbabwe,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.08309590816498,0.5940544761904762,0.336384207010269,0.14053200000000002,0.189143493771553,2.2120316190476186,2017,5.282394904458599,5.481974522292994,138.0,3.875,3.97869964271784,3.77130035728216,0.375846534967422,0.196763753890991,0.0953753814101219,1.59797024726868,5.977689587054538
Lesotho,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.19009518623352,0.5940544761904762,0.390661299228668,0.14053200000000002,0.157497271895409,2.2120316190476186,2017,5.282394904458599,5.481974522292994,139.0,3.80800008773804,4.04434397548437,3.5716561999917,0.521021246910095,0.0,0.119094640016556,1.42983531951904,5.977689587054538
Angola,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.10441195964813,0.5940544761904762,0.0,0.14053200000000002,0.097926490008831,2.2120316190476186,2017,5.282394904458599,5.481974522292994,140.0,3.79500007629395,3.95164193540812,3.63835821717978,0.858428180217743,0.0498686656355858,0.0697203353047371,1.61448240280151,5.977689587054538
Afghanistan,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.581543326377869,0.5940544761904762,0.106179520487785,0.14053200000000002,0.311870932579041,2.2120316190476186,2017,5.282394904458599,5.481974522292994,141.0,3.79399991035461,3.87366141527891,3.71433840543032,0.401477217674255,0.180746778845787,0.0611578300595284,2.15080118179321,5.977689587054538
Botswana,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.22155499458313,0.5940544761904762,0.505196332931519,0.14053200000000002,0.0993484482169151,2.2120316190476186,2017,5.282394904458599,5.481974522292994,142.0,3.76600003242493,3.87412266626954,3.65787739858031,1.12209415435791,0.341755509376526,0.0985831990838051,0.3779137134552,5.977689587054538
Benin,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.435299843549728,0.5940544761904762,0.425962775945663,0.14053200000000002,0.207948461174965,2.2120316190476186,2017,5.282394904458599,5.481974522292994,143.0,3.65700006484985,3.74578355133533,3.56821657836437,0.431085407733917,0.209930211305618,0.0609290152788162,1.88563096523285,5.977689587054538
Madagascar,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.913020372390747,0.5940544761904762,0.189196765422821,0.14053200000000002,0.208732530474663,2.2120316190476186,2017,5.282394904458599,5.481974522292994,144.0,3.64400005340576,3.71431910589337,3.57368100091815,0.305808693170547,0.375223308801651,0.0672319754958153,1.58461260795593,5.977689587054538
Haiti,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.640449821949005,0.5940544761904762,0.0303698573261499,0.14053200000000002,0.489203780889511,2.2120316190476186,2017,5.282394904458599,5.481974522292994,145.0,3.6029999256134,3.73471479773521,3.47128505349159,0.368610262870789,0.277321130037308,0.0998721495270729,1.69716763496399,5.977689587054538
Yemen,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.93538224697113,0.5940544761904762,0.249463722109795,0.14053200000000002,0.104125209152699,2.2120316190476186,2017,5.282394904458599,5.481974522292994,146.0,3.59299993515015,3.69275031983852,3.49324955046177,0.591683447360992,0.310080915689468,0.0567674227058887,1.34560060501099,5.977689587054538
South Sudan,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.601323127746582,0.5940544761904762,0.147062435746193,0.14053200000000002,0.285670816898346,2.2120316190476186,2017,5.282394904458599,5.481974522292994,147.0,3.59100008010864,3.72553858578205,3.45646157443523,0.39724862575531,0.163486003875732,0.116793513298035,1.87956738471985,5.977689587054538
Liberia,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.872117936611176,0.5940544761904762,0.332881182432175,0.14053200000000002,0.26654988527298,2.2120316190476186,2017,5.282394904458599,5.481974522292994,148.0,3.53299999237061,3.65375626087189,3.41224372386932,0.119041793048382,0.229918196797371,0.0389482490718365,1.67328596115112,5.977689587054538
Guinea,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.791244685649872,0.5940544761904762,0.348587512969971,0.14053200000000002,0.264815092086792,2.2120316190476186,2017,5.282394904458599,5.481974522292994,149.0,3.50699996948242,3.58442812889814,3.4295718100667,0.244549930095673,0.194129139184952,0.110937617719173,1.55231189727783,5.977689587054538
Togo,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.431882530450821,0.5940544761904762,0.38042613863945,0.14053200000000002,0.196896150708199,2.2120316190476186,2017,5.282394904458599,5.481974522292994,150.0,3.49499988555908,3.59403811171651,3.39596165940166,0.305444717407227,0.247105568647385,0.0956650152802467,1.83722925186157,5.977689587054538
Rwanda,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.945707023143768,0.5940544761904762,0.581843852996826,0.14053200000000002,0.252756029367447,2.2120316190476186,2017,5.282394904458599,5.481974522292994,151.0,3.47099995613098,3.54303023353219,3.39896967872977,0.368745893239975,0.326424807310104,0.455220013856888,0.540061235427856,5.977689587054538
Syria,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.396102607250214,0.5940544761904762,0.0815394446253777,0.14053200000000002,0.493663728237152,2.2120316190476186,2017,5.282394904458599,5.481974522292994,152.0,3.46199989318848,3.66366855680943,3.26033122956753,0.777153134346008,0.50053334236145,0.151347130537033,1.06157350540161,5.977689587054538
Tanzania,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,1.04198980331421,0.5940544761904762,0.390017777681351,0.14053200000000002,0.354256361722946,2.2120316190476186,2017,5.282394904458599,5.481974522292994,153.0,3.34899997711182,3.46142975538969,3.23657019883394,0.511135876178741,0.364509284496307,0.0660351067781448,0.621130466461182,5.977689587054538
Burundi,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.629793584346771,0.5940544761904762,0.0599007532000542,0.14053200000000002,0.204435184597969,2.2120316190476186,2017,5.282394904458599,5.481974522292994,154.0,2.90499997138977,3.07469033300877,2.73530960977077,0.091622568666935,0.151610791683197,0.0841479450464249,1.68302416801453,5.977689587054538
Central African Republic,Sub-Saharan Africa,79.23809523809524,5.378949206349207,0.04788474683544304,0.899837492063492,0.0,0.5940544761904762,0.270842045545578,0.14053200000000002,0.280876487493515,2.2120316190476186,2017,5.282394904458599,5.481974522292994,155.0,2.69300007820129,2.86488426923752,2.52111588716507,0.0,0.0187726859003305,0.0565650761127472,2.06600475311279,5.977689587054538
